>>>> IterationI 0
Independent Set 0 :  LUT
Site 14 | (102, 124, 4) -> (104, 125, 6) | Instance:0
Site 15 | (102, 124, 6) -> (105, 128, 10) | Instance:0
Site 16 | (103, 123, 4) -> (104, 128, 4) | Instance:0
Site 17 | (103, 123, 6) -> (105, 120, 0) | Instance:0
Site 18 | (104, 122, 4) -> (105, 120, 2) | Instance:0
Site 19 | (104, 122, 6) -> (104, 127, 14) | Instance:0
Site 20 | (105, 121, 4) -> (103, 127, 4) | Instance:0
Site 21 | (105, 121, 6) -> (103, 126, 6) | Instance:0
Site 22 | (107, 123, 8) -> (104, 128, 6) | Instance:0
Site 23 | (107, 123, 10) -> (105, 128, 8) | Instance:0
Site 24 | (105, 128, 8) -> (103, 127, 6) | Instance:0
Site 25 | (105, 128, 10) -> (107, 122, 2) | Instance:0
Site 26 | (104, 127, 12) -> (103, 124, 4) | Instance:0
Site 27 | (104, 127, 14) -> (102, 123, 0) | Instance:0
Site 28 | (103, 126, 4) -> (105, 123, 4) | Instance:0
Site 29 | (103, 126, 6) -> (102, 124, 4) | Instance:0
Site 30 | (102, 125, 4) -> (105, 122, 4) | Instance:0
Site 31 | (102, 125, 6) -> (103, 122, 0) | Instance:0
Site 32 | (102, 123, 0) -> (105, 123, 6) | Instance:0
Site 33 | (102, 123, 2) -> (104, 121, 0) | Instance:0
Site 34 | (103, 122, 0) -> (103, 124, 6) | Instance:0
Site 35 | (103, 122, 2) -> (108, 123, 4) | Instance:0
Site 36 | (104, 121, 0) -> (105, 124, 12) | Instance:0
Site 37 | (104, 121, 2) -> (107, 123, 10) | Instance:0
Site 38 | (105, 120, 0) -> (105, 122, 6) | Instance:0
Site 39 | (105, 120, 2) -> (105, 129, 4) | Instance:0
Site 40 | (107, 122, 0) -> (103, 125, 6) | Instance:0
Site 41 | (107, 122, 2) -> (107, 123, 8) | Instance:0
Site 42 | (108, 123, 4) -> (103, 123, 6) | Instance:0
Site 43 | (108, 123, 6) -> (102, 125, 6) | Instance:0
Site 44 | (105, 129, 4) -> (108, 124, 14) | Instance:0
Site 45 | (105, 129, 6) -> (103, 122, 2) | Instance:0
Site 46 | (104, 128, 4) -> (105, 121, 6) | Instance:0
Site 47 | (104, 128, 6) -> (104, 121, 2) | Instance:0
Site 48 | (103, 127, 4) -> (103, 123, 4) | Instance:0
Site 49 | (103, 127, 6) -> (107, 122, 0) | Instance:0
Total Cost: 0
Independent Set 75 :  LUT
Site 0 | (103, 143, 0) -> (103, 146, 2) | Instance:0
Site 1 | (103, 143, 2) -> (105, 142, 4) | Instance:0
Site 2 | (104, 142, 12) -> (105, 147, 0) | Instance:0
Site 3 | (104, 142, 14) -> (103, 143, 0) | Instance:0
Site 4 | (105, 144, 8) -> (107, 144, 2) | Instance:2799
Site 5 | (105, 144, 10) -> (103, 142, 4) | Instance:0
Site 6 | (105, 144, 12) -> (105, 147, 2) | Instance:0
Site 7 | (104, 145, 0) -> (104, 147, 0) | Instance:0
Site 8 | (104, 145, 2) -> (104, 148, 0) | Instance:0
Site 9 | (103, 144, 0) -> (105, 144, 8) | Instance:0
Site 10 | (103, 144, 2) -> (105, 144, 10) | Instance:0
Site 11 | (102, 143, 4) -> (102, 144, 2) | Instance:0
Site 12 | (102, 143, 6) -> (104, 148, 2) | Instance:0
Site 13 | (103, 142, 4) -> (104, 146, 2) | Instance:0
Site 14 | (103, 142, 6) -> (103, 144, 0) | Instance:0
Site 15 | (105, 142, 4) -> (104, 140, 14) | Instance:0
Site 16 | (105, 142, 6) -> (103, 145, 0) | Instance:0
Site 17 | (105, 145, 8) -> (102, 142, 14) | Instance:0
Site 18 | (105, 145, 10) -> (105, 142, 6) | Instance:0
Site 19 | (104, 146, 0) -> (102, 145, 2) | Instance:0
Site 20 | (104, 146, 2) -> (104, 145, 2) | Instance:0
Site 21 | (103, 145, 0) -> (102, 144, 0) | Instance:0
Site 22 | (103, 145, 2) -> (102, 143, 4) | Instance:0
Site 23 | (102, 144, 0) -> (105, 146, 0) | Instance:0
Site 24 | (102, 144, 2) -> (103, 142, 6) | Instance:0
Site 25 | (102, 142, 12) -> (108, 144, 0) | Instance:0
Site 26 | (102, 142, 14) -> (105, 145, 8) | Instance:0
Site 27 | (104, 140, 12) -> (105, 140, 8) | Instance:0
Site 28 | (104, 140, 14) -> (104, 140, 12) | Instance:0
Site 29 | (107, 144, 0) -> (105, 140, 10) | Instance:0
Site 30 | (107, 144, 2) -> (104, 145, 0) | Instance:0
Site 31 | (105, 146, 0) -> (108, 144, 8) | Instance:0
Site 32 | (105, 146, 2) -> (104, 147, 2) | Instance:0
Site 33 | (104, 147, 0) -> (104, 142, 12) | Instance:0
Site 34 | (104, 147, 2) -> (105, 146, 2) | Instance:0
Site 35 | (103, 146, 0) -> (103, 143, 2) | Instance:0
Site 36 | (103, 146, 2) -> (107, 144, 0) | Instance:0
Site 37 | (102, 145, 0) -> (102, 143, 6) | Instance:0
Site 38 | (102, 145, 2) -> (102, 145, 0) | Instance:0
Site 39 | (100, 143, 4) -> (105, 145, 10) | Instance:0
Site 40 | (100, 143, 6) -> (103, 146, 0) | Instance:0
Site 41 | (105, 140, 8) -> (104, 142, 14) | Instance:0
Site 42 | (105, 140, 10) -> (104, 146, 0) | Instance:0
Site 43 | (108, 144, 0) -> (105, 144, 12) | Instance:0
Site 44 | (108, 144, 8) -> (100, 143, 6) | Instance:0
Site 45 | (105, 147, 0) -> (103, 145, 2) | Instance:0
Site 46 | (105, 147, 2) -> (100, 143, 4) | Instance:0
Site 47 | (104, 148, 0) -> (103, 144, 2) | Instance:0
Site 48 | (104, 148, 2) -> (102, 142, 12) | Instance:0
Total Cost: 0
Independent Set 76 :  LUT
Site 0 | (100, 124, 0) -> (102, 124, 10) | Instance:0
Site 1 | (100, 124, 2) -> (99, 126, 0) | Instance:0
Site 2 | (100, 125, 0) -> (100, 123, 0) | Instance:0
Site 3 | (100, 125, 2) -> (100, 125, 0) | Instance:0
Site 4 | (100, 123, 0) -> (100, 126, 0) | Instance:0
Site 5 | (100, 123, 2) -> (103, 125, 8) | Instance:0
Site 6 | (102, 124, 8) -> (99, 122, 0) | Instance:0
Site 7 | (102, 124, 10) -> (100, 122, 8) | Instance:0
Site 8 | (100, 126, 0) -> (102, 125, 8) | Instance:0
Site 9 | (100, 126, 2) -> (100, 121, 0) | Instance:0
Site 10 | (99, 125, 8) -> (96, 124, 0) | Instance:0
Site 11 | (99, 125, 10) -> (97, 124, 0) | Instance:0
Site 12 | (99, 123, 0) -> (99, 121, 0) | Instance:0
Site 13 | (99, 123, 2) -> (103, 124, 10) | Instance:0
Site 14 | (100, 122, 8) -> (96, 124, 2) | Instance:0
Site 15 | (100, 122, 10) -> (99, 125, 8) | Instance:0
Site 16 | (103, 124, 8) -> (97, 123, 10) | Instance:0
Site 17 | (103, 124, 10) -> (99, 122, 2) | Instance:0
Site 18 | (102, 125, 8) -> (100, 120, 0) | Instance:0
Site 19 | (102, 125, 10) -> (99, 126, 2) | Instance:0
Site 20 | (99, 126, 0) -> (99, 121, 2) | Instance:0
Site 21 | (99, 126, 2) -> (102, 126, 4) | Instance:0
Site 22 | (97, 124, 0) -> (102, 124, 8) | Instance:0
Site 23 | (97, 124, 2) -> (97, 123, 8) | Instance:0
Site 24 | (99, 122, 0) -> (100, 120, 2) | Instance:0
Site 25 | (99, 122, 2) -> (99, 122, 8) | Instance:2741
Site 26 | (99, 122, 8) -> (103, 124, 8) | Instance:0
Site 27 | (100, 121, 0) -> (100, 128, 0) | Instance:0
Site 28 | (100, 121, 2) -> (100, 124, 0) | Instance:0
Site 29 | (102, 123, 4) -> (102, 126, 6) | Instance:0
Site 30 | (102, 123, 6) -> (100, 125, 2) | Instance:0
Site 31 | (103, 125, 8) -> (99, 127, 12) | Instance:0
Site 32 | (103, 125, 10) -> (100, 126, 2) | Instance:0
Site 33 | (102, 126, 4) -> (100, 128, 2) | Instance:0
Site 34 | (102, 126, 6) -> (100, 123, 2) | Instance:0
Site 35 | (100, 128, 0) -> (97, 125, 8) | Instance:0
Site 36 | (100, 128, 2) -> (99, 123, 2) | Instance:0
Site 37 | (99, 127, 8) -> (99, 127, 14) | Instance:2699
Site 38 | (99, 127, 12) -> (99, 123, 0) | Instance:0
Site 39 | (99, 127, 14) -> (102, 123, 4) | Instance:0
Site 40 | (97, 125, 8) -> (102, 125, 10) | Instance:0
Site 41 | (97, 125, 10) -> (97, 124, 2) | Instance:0
Site 42 | (96, 124, 0) -> (100, 121, 2) | Instance:0
Site 43 | (96, 124, 2) -> (102, 123, 6) | Instance:0
Site 44 | (97, 123, 8) -> (103, 125, 10) | Instance:0
Site 45 | (97, 123, 10) -> (97, 125, 10) | Instance:0
Site 46 | (99, 121, 0) -> (99, 125, 10) | Instance:0
Site 47 | (99, 121, 2) -> (99, 127, 8) | Instance:0
Site 48 | (100, 120, 0) -> (100, 122, 10) | Instance:0
Site 49 | (100, 120, 2) -> (100, 124, 2) | Instance:0
Total Cost: 0
Independent Set 77 :  LUT
Site 0 | (107, 129, 14) -> (105, 123, 8) | Instance:0
Site 1 | (107, 123, 12) -> (108, 130, 12) | Instance:0
Site 2 | (107, 123, 14) -> (103, 124, 14) | Instance:0
Site 3 | (105, 128, 12) -> (107, 129, 14) | Instance:0
Site 4 | (105, 128, 14) -> (107, 120, 0) | Instance:0
Site 5 | (103, 126, 8) -> (107, 131, 2) | Instance:0
Site 6 | (103, 126, 10) -> (105, 122, 10) | Instance:0
Site 7 | (107, 122, 4) -> (103, 127, 8) | Instance:0
Site 8 | (107, 122, 6) -> (107, 123, 14) | Instance:0
Site 9 | (108, 123, 8) -> (105, 128, 14) | Instance:0
Site 10 | (108, 123, 10) -> (103, 126, 8) | Instance:0
Site 11 | (108, 130, 12) -> (108, 130, 14) | Instance:0
Site 12 | (108, 130, 14) -> (108, 121, 0) | Instance:0
Site 13 | (107, 131, 0) -> (108, 131, 10) | Instance:0
Site 14 | (107, 131, 2) -> (108, 121, 2) | Instance:0
Site 15 | (105, 129, 8) -> (108, 122, 4) | Instance:0
Site 16 | (105, 129, 10) -> (105, 128, 12) | Instance:0
Site 17 | (104, 128, 8) -> (105, 123, 10) | Instance:0
Site 18 | (104, 128, 10) -> (105, 129, 10) | Instance:0
Site 19 | (103, 127, 8) -> (104, 129, 2) | Instance:0
Site 20 | (103, 127, 10) -> (103, 125, 12) | Instance:0
Site 21 | (102, 126, 8) -> (103, 128, 0) | Instance:0
Site 22 | (102, 126, 10) -> (107, 121, 0) | Instance:0
Site 23 | (103, 125, 12) -> (102, 125, 14) | Instance:0
Site 24 | (103, 125, 14) -> (108, 123, 8) | Instance:0
Site 25 | (105, 123, 8) -> (103, 124, 12) | Instance:0
Site 26 | (105, 123, 10) -> (107, 122, 4) | Instance:0
Site 27 | (107, 121, 0) -> (107, 120, 2) | Instance:0
Site 28 | (107, 121, 2) -> (107, 121, 2) | Instance:0
Site 29 | (108, 122, 4) -> (102, 125, 12) | Instance:0
Site 30 | (108, 122, 6) -> (107, 122, 6) | Instance:0
Site 31 | (108, 131, 8) -> (102, 127, 0) | Instance:0
Site 32 | (108, 131, 10) -> (105, 129, 8) | Instance:0
Site 33 | (104, 129, 0) -> (105, 122, 8) | Instance:0
Site 34 | (104, 129, 2) -> (103, 127, 10) | Instance:0
Site 35 | (103, 128, 0) -> (107, 123, 12) | Instance:0
Site 36 | (103, 128, 2) -> (103, 125, 14) | Instance:0
Site 37 | (102, 127, 0) -> (103, 126, 10) | Instance:0
Site 38 | (102, 127, 2) -> (102, 126, 8) | Instance:0
Site 39 | (102, 125, 12) -> (104, 128, 10) | Instance:0
Site 40 | (102, 125, 14) -> (108, 122, 6) | Instance:0
Site 41 | (103, 124, 12) -> (104, 128, 8) | Instance:0
Site 42 | (103, 124, 14) -> (108, 131, 8) | Instance:0
Site 43 | (105, 122, 8) -> (102, 126, 10) | Instance:0
Site 44 | (105, 122, 10) -> (103, 128, 2) | Instance:0
Site 45 | (107, 120, 0) -> (107, 131, 0) | Instance:0
Site 46 | (107, 120, 2) -> (102, 127, 2) | Instance:0
Site 47 | (108, 121, 0) -> (108, 123, 10) | Instance:0
Site 48 | (108, 121, 2) -> (104, 129, 0) | Instance:0
Total Cost: 0
Independent Set 78 :  LUT
Site 0 | (100, 130, 0) -> (104, 130, 2) | Instance:0
Site 1 | (100, 130, 2) -> (99, 132, 0) | Instance:0
Site 2 | (99, 131, 0) -> (99, 126, 4) | Instance:0
Site 3 | (99, 131, 2) -> (100, 133, 2) | Instance:0
Site 4 | (99, 129, 8) -> (102, 129, 0) | Instance:0
Site 5 | (99, 129, 10) -> (100, 132, 0) | Instance:0
Site 6 | (100, 131, 0) -> (97, 128, 0) | Instance:0
Site 7 | (100, 131, 2) -> (100, 129, 4) | Instance:0
Site 8 | (99, 132, 0) -> (104, 130, 0) | Instance:0
Site 9 | (99, 132, 2) -> (102, 131, 0) | Instance:0
Site 10 | (97, 130, 0) -> (96, 129, 4) | Instance:2571
Site 11 | (99, 128, 8) -> (100, 128, 6) | Instance:0
Site 12 | (99, 128, 10) -> (100, 130, 0) | Instance:0
Site 13 | (100, 129, 0) -> (99, 133, 10) | Instance:0
Site 14 | (100, 129, 4) -> (100, 131, 2) | Instance:0
Site 15 | (102, 130, 0) -> (97, 131, 0) | Instance:0
Site 16 | (102, 130, 2) -> (99, 132, 2) | Instance:0
Site 17 | (100, 132, 0) -> (103, 130, 2) | Instance:0
Site 18 | (100, 132, 2) -> (102, 130, 0) | Instance:0
Site 19 | (99, 133, 8) -> (95, 130, 2) | Instance:0
Site 20 | (99, 133, 10) -> (97, 131, 2) | Instance:0
Site 21 | (97, 131, 0) -> (96, 131, 8) | Instance:0
Site 22 | (97, 131, 2) -> (100, 129, 0) | Instance:0
Site 23 | (100, 128, 4) -> (96, 129, 0) | Instance:0
Site 24 | (100, 128, 6) -> (100, 132, 2) | Instance:0
Site 25 | (103, 130, 0) -> (99, 134, 2) | Instance:0
Site 26 | (103, 130, 2) -> (99, 128, 8) | Instance:0
Site 27 | (102, 131, 0) -> (102, 129, 2) | Instance:0
Site 28 | (102, 131, 2) -> (99, 131, 2) | Instance:0
Site 29 | (100, 133, 0) -> (99, 126, 6) | Instance:0
Site 30 | (100, 133, 2) -> (99, 129, 10) | Instance:0
Site 31 | (99, 134, 0) -> (97, 128, 2) | Instance:0
Site 32 | (99, 134, 2) -> (100, 133, 0) | Instance:0
Site 33 | (97, 132, 0) -> (99, 131, 0) | Instance:0
Site 34 | (97, 132, 2) -> (99, 133, 8) | Instance:0
Site 35 | (96, 131, 8) -> (99, 129, 8) | Instance:0
Site 36 | (96, 131, 10) -> (96, 131, 10) | Instance:0
Site 37 | (95, 130, 0) -> (99, 128, 10) | Instance:0
Site 38 | (95, 130, 2) -> (102, 131, 2) | Instance:0
Site 39 | (96, 129, 0) -> (100, 131, 0) | Instance:0
Site 40 | (96, 129, 4) -> (97, 132, 2) | Instance:0
Site 41 | (97, 128, 0) -> (100, 130, 2) | Instance:0
Site 42 | (97, 128, 2) -> (97, 132, 0) | Instance:0
Site 43 | (99, 126, 4) -> (97, 130, 0) | Instance:0
Site 44 | (99, 126, 6) -> (99, 134, 0) | Instance:0
Site 45 | (102, 129, 0) -> (102, 130, 2) | Instance:0
Site 46 | (102, 129, 2) -> (95, 130, 0) | Instance:0
Site 47 | (104, 130, 0) -> (100, 128, 4) | Instance:0
Site 48 | (104, 130, 2) -> (103, 130, 0) | Instance:0
Total Cost: 0
Independent Set 79 :  LUT
Site 0 | (100, 124, 4) -> (103, 126, 14) | Instance:0
Site 1 | (100, 124, 6) -> (100, 122, 14) | Instance:0
Site 2 | (100, 125, 4) -> (100, 123, 4) | Instance:0
Site 3 | (100, 125, 6) -> (99, 123, 4) | Instance:0
Site 4 | (100, 123, 4) -> (99, 125, 12) | Instance:0
Site 5 | (100, 123, 6) -> (100, 124, 6) | Instance:0
Site 6 | (102, 124, 12) -> (97, 123, 14) | Instance:0
Site 7 | (102, 124, 14) -> (99, 122, 12) | Instance:0
Site 8 | (100, 126, 4) -> (102, 127, 6) | Instance:0
Site 9 | (100, 126, 6) -> (99, 122, 10) | Instance:0
Site 10 | (99, 125, 12) -> (100, 128, 8) | Instance:0
Site 11 | (99, 125, 14) -> (97, 125, 12) | Instance:0
Site 12 | (99, 123, 4) -> (96, 124, 4) | Instance:0
Site 13 | (99, 123, 6) -> (100, 121, 4) | Instance:0
Site 14 | (100, 122, 12) -> (100, 123, 6) | Instance:0
Site 15 | (100, 122, 14) -> (102, 126, 14) | Instance:0
Site 16 | (97, 124, 4) -> (100, 129, 6) | Instance:0
Site 17 | (97, 124, 6) -> (102, 122, 0) | Instance:0
Site 18 | (99, 122, 10) -> (102, 122, 2) | Instance:0
Site 19 | (99, 122, 12) -> (100, 128, 10) | Instance:0
Site 20 | (100, 121, 4) -> (99, 128, 12) | Instance:0
Site 21 | (100, 121, 6) -> (97, 125, 14) | Instance:0
Site 22 | (102, 123, 8) -> (100, 129, 8) | Instance:0
Site 23 | (102, 123, 10) -> (102, 126, 12) | Instance:0
Site 24 | (102, 126, 12) -> (99, 128, 14) | Instance:0
Site 25 | (102, 126, 14) -> (103, 123, 10) | Instance:0
Site 26 | (100, 128, 8) -> (102, 124, 12) | Instance:0
Site 27 | (100, 128, 10) -> (97, 123, 12) | Instance:0
Site 28 | (97, 125, 12) -> (100, 125, 4) | Instance:0
Site 29 | (97, 125, 14) -> (100, 122, 12) | Instance:0
Site 30 | (96, 124, 4) -> (100, 126, 4) | Instance:0
Site 31 | (96, 124, 6) -> (99, 121, 4) | Instance:0
Site 32 | (97, 123, 12) -> (100, 125, 6) | Instance:0
Site 33 | (97, 123, 14) -> (100, 120, 4) | Instance:0
Site 34 | (99, 121, 4) -> (102, 124, 14) | Instance:0
Site 35 | (99, 121, 6) -> (103, 126, 12) | Instance:0
Site 36 | (100, 120, 4) -> (100, 124, 4) | Instance:0
Site 37 | (100, 120, 6) -> (102, 123, 10) | Instance:0
Site 38 | (102, 122, 0) -> (100, 126, 6) | Instance:0
Site 39 | (102, 122, 2) -> (102, 127, 4) | Instance:0
Site 40 | (103, 123, 8) -> (99, 123, 6) | Instance:0
Site 41 | (103, 123, 10) -> (102, 123, 8) | Instance:0
Site 42 | (103, 126, 12) -> (97, 124, 6) | Instance:0
Site 43 | (103, 126, 14) -> (96, 124, 6) | Instance:0
Site 44 | (102, 127, 4) -> (99, 125, 14) | Instance:0
Site 45 | (102, 127, 6) -> (99, 121, 6) | Instance:0
Site 46 | (100, 129, 6) -> (100, 121, 6) | Instance:0
Site 47 | (100, 129, 8) -> (100, 120, 6) | Instance:0
Site 48 | (99, 128, 12) -> (97, 124, 4) | Instance:0
Site 49 | (99, 128, 14) -> (103, 123, 8) | Instance:0
Total Cost: 0
Independent Set 80 :  LUT
Site 0 | (95, 125, 0) -> (92, 124, 6) | Instance:0
Site 1 | (95, 125, 2) -> (95, 123, 6) | Instance:0
Site 2 | (96, 125, 0) -> (95, 124, 8) | Instance:0
Site 3 | (96, 125, 2) -> (94, 124, 4) | Instance:0
Site 4 | (95, 124, 8) -> (94, 126, 0) | Instance:0
Site 5 | (95, 124, 10) -> (95, 125, 2) | Instance:0
Site 6 | (96, 126, 0) -> (97, 127, 2) | Instance:0
Site 7 | (96, 126, 2) -> (97, 126, 2) | Instance:0
Site 8 | (95, 127, 0) -> (95, 121, 2) | Instance:0
Site 9 | (95, 127, 2) -> (97, 126, 0) | Instance:0
Site 10 | (94, 126, 0) -> (95, 122, 0) | Instance:0
Site 11 | (94, 126, 2) -> (96, 123, 4) | Instance:0
Site 12 | (94, 124, 4) -> (97, 124, 8) | Instance:0
Site 13 | (94, 124, 6) -> (96, 127, 0) | Instance:0
Site 14 | (95, 123, 4) -> (95, 124, 10) | Instance:0
Site 15 | (95, 123, 6) -> (94, 123, 6) | Instance:0
Site 16 | (96, 124, 8) -> (96, 122, 0) | Instance:0
Site 17 | (96, 124, 10) -> (92, 126, 12) | Instance:0
Site 18 | (97, 126, 0) -> (92, 126, 14) | Instance:0
Site 19 | (97, 126, 2) -> (95, 122, 2) | Instance:0
Site 20 | (96, 127, 0) -> (100, 125, 8) | Instance:0
Site 21 | (96, 127, 2) -> (96, 123, 6) | Instance:0
Site 22 | (92, 125, 12) -> (96, 122, 2) | Instance:0
Site 23 | (92, 125, 14) -> (94, 123, 4) | Instance:0
Site 24 | (94, 123, 4) -> (100, 125, 10) | Instance:0
Site 25 | (94, 123, 6) -> (91, 125, 6) | Instance:0
Site 26 | (95, 122, 0) -> (96, 126, 0) | Instance:0
Site 27 | (95, 122, 2) -> (97, 127, 0) | Instance:0
Site 28 | (96, 123, 4) -> (96, 125, 0) | Instance:0
Site 29 | (96, 123, 6) -> (95, 123, 4) | Instance:0
Site 30 | (97, 124, 8) -> (95, 127, 0) | Instance:0
Site 31 | (97, 124, 10) -> (95, 129, 0) | Instance:0
Site 32 | (97, 127, 0) -> (96, 125, 2) | Instance:0
Site 33 | (97, 127, 2) -> (94, 128, 8) | Instance:0
Site 34 | (95, 129, 0) -> (96, 126, 2) | Instance:0
Site 35 | (95, 129, 2) -> (92, 124, 4) | Instance:0
Site 36 | (94, 128, 8) -> (95, 125, 0) | Instance:0
Site 37 | (94, 128, 10) -> (92, 125, 14) | Instance:0
Site 38 | (92, 126, 12) -> (95, 127, 2) | Instance:0
Site 39 | (92, 126, 14) -> (95, 121, 0) | Instance:0
Site 40 | (91, 125, 4) -> (94, 124, 6) | Instance:0
Site 41 | (91, 125, 6) -> (92, 125, 12) | Instance:0
Site 42 | (92, 124, 4) -> (96, 124, 10) | Instance:0
Site 43 | (92, 124, 6) -> (97, 124, 10) | Instance:0
Site 44 | (95, 121, 0) -> (94, 126, 2) | Instance:0
Site 45 | (95, 121, 2) -> (95, 129, 2) | Instance:0
Site 46 | (96, 122, 0) -> (96, 127, 2) | Instance:0
Site 47 | (96, 122, 2) -> (94, 128, 10) | Instance:0
Site 48 | (100, 125, 8) -> (96, 124, 8) | Instance:0
Site 49 | (100, 125, 10) -> (91, 125, 4) | Instance:0
Total Cost: 0
Independent Set 81 :  LUT
Site 0 | (114, 126, 4) -> (114, 123, 4) | Instance:0
Site 1 | (114, 126, 6) -> (117, 127, 2) | Instance:0
Site 2 | (116, 127, 0) -> (115, 131, 4) | Instance:0
Site 3 | (116, 127, 2) -> (114, 126, 4) | Instance:0
Site 4 | (114, 125, 4) -> (112, 124, 4) | Instance:0
Site 5 | (114, 125, 6) -> (114, 123, 6) | Instance:0
Site 6 | (117, 127, 0) -> (114, 122, 2) | Instance:0
Site 7 | (117, 127, 2) -> (117, 126, 2) | Instance:0
Site 8 | (114, 130, 8) -> (115, 123, 0) | Instance:0
Site 9 | (114, 130, 10) -> (114, 130, 12) | Instance:2833
Site 10 | (114, 130, 12) -> (115, 123, 2) | Instance:0
Site 11 | (114, 124, 4) -> (114, 131, 6) | Instance:0
Site 12 | (114, 124, 6) -> (114, 125, 6) | Instance:0
Site 13 | (115, 125, 4) -> (117, 126, 0) | Instance:0
Site 14 | (115, 125, 6) -> (116, 124, 0) | Instance:0
Site 15 | (116, 126, 4) -> (115, 130, 14) | Instance:0
Site 16 | (116, 126, 6) -> (116, 124, 2) | Instance:0
Site 17 | (117, 128, 0) -> (116, 126, 4) | Instance:0
Site 18 | (117, 128, 2) -> (116, 126, 6) | Instance:0
Site 19 | (116, 129, 8) -> (115, 124, 4) | Instance:0
Site 20 | (116, 129, 10) -> (114, 124, 4) | Instance:0
Site 21 | (115, 130, 12) -> (117, 129, 0) | Instance:0
Site 22 | (115, 130, 14) -> (117, 127, 0) | Instance:0
Site 23 | (114, 131, 4) -> (116, 125, 4) | Instance:0
Site 24 | (114, 131, 6) -> (117, 128, 0) | Instance:0
Site 25 | (114, 123, 4) -> (116, 130, 0) | Instance:0
Site 26 | (114, 123, 6) -> (114, 131, 4) | Instance:0
Site 27 | (115, 124, 4) -> (115, 131, 6) | Instance:0
Site 28 | (115, 124, 6) -> (116, 129, 10) | Instance:0
Site 29 | (116, 125, 4) -> (112, 124, 6) | Instance:0
Site 30 | (116, 125, 6) -> (115, 125, 6) | Instance:0
Site 31 | (117, 126, 0) -> (114, 122, 0) | Instance:0
Site 32 | (117, 126, 2) -> (116, 125, 6) | Instance:0
Site 33 | (119, 127, 0) -> (116, 127, 0) | Instance:0
Site 34 | (119, 127, 2) -> (114, 130, 10) | Instance:0
Site 35 | (117, 129, 0) -> (116, 127, 2) | Instance:0
Site 36 | (117, 129, 2) -> (115, 124, 6) | Instance:0
Site 37 | (116, 130, 0) -> (114, 124, 6) | Instance:0
Site 38 | (116, 130, 2) -> (115, 130, 12) | Instance:0
Site 39 | (115, 131, 4) -> (114, 126, 6) | Instance:0
Site 40 | (115, 131, 6) -> (117, 128, 2) | Instance:0
Site 41 | (112, 124, 4) -> (114, 130, 8) | Instance:0
Site 42 | (112, 124, 6) -> (117, 129, 2) | Instance:0
Site 43 | (114, 122, 0) -> (116, 129, 8) | Instance:0
Site 44 | (114, 122, 2) -> (119, 127, 0) | Instance:0
Site 45 | (115, 123, 0) -> (115, 125, 4) | Instance:0
Site 46 | (115, 123, 2) -> (119, 127, 2) | Instance:0
Site 47 | (116, 124, 0) -> (114, 125, 4) | Instance:0
Site 48 | (116, 124, 2) -> (116, 130, 2) | Instance:0
Total Cost: 0
Independent Set 82 :  LUT
Site 0 | (76, 129, 0) -> (76, 126, 10) | Instance:0
Site 1 | (76, 129, 2) -> (76, 129, 0) | Instance:1314
Site 2 | (76, 129, 4) -> (76, 126, 8) | Instance:0
Site 3 | (77, 129, 0) -> (77, 129, 2) | Instance:0
Site 4 | (77, 129, 2) -> (77, 127, 8) | Instance:0
Site 5 | (76, 130, 6) -> (76, 128, 0) | Instance:0
Site 6 | (75, 129, 0) -> (80, 129, 4) | Instance:0
Site 7 | (75, 129, 2) -> (79, 129, 4) | Instance:0
Site 8 | (76, 128, 0) -> (77, 131, 0) | Instance:0
Site 9 | (76, 128, 2) -> (77, 130, 2) | Instance:0
Site 10 | (77, 130, 0) -> (80, 129, 6) | Instance:0
Site 11 | (77, 130, 2) -> (74, 129, 2) | Instance:0
Site 12 | (76, 131, 0) -> (75, 128, 2) | Instance:0
Site 13 | (76, 131, 2) -> (76, 131, 2) | Instance:0
Site 14 | (75, 130, 4) -> (79, 130, 4) | Instance:0
Site 15 | (75, 130, 6) -> (77, 128, 8) | Instance:0
Site 16 | (74, 129, 0) -> (79, 130, 6) | Instance:0
Site 17 | (74, 129, 2) -> (74, 130, 14) | Instance:0
Site 18 | (75, 128, 2) -> (77, 127, 10) | Instance:0
Site 19 | (75, 128, 6) -> (76, 127, 12) | Instance:0
Site 20 | (76, 127, 10) -> (76, 133, 8) | Instance:0
Site 21 | (76, 127, 12) -> (74, 128, 0) | Instance:0
Site 22 | (77, 128, 8) -> (77, 130, 0) | Instance:0
Site 23 | (77, 128, 10) -> (79, 129, 6) | Instance:0
Site 24 | (79, 129, 4) -> (75, 130, 4) | Instance:0
Site 25 | (79, 129, 6) -> (75, 130, 6) | Instance:0
Site 26 | (77, 131, 0) -> (76, 129, 4) | Instance:0
Site 27 | (77, 131, 2) -> (75, 131, 2) | Instance:0
Site 28 | (76, 132, 8) -> (76, 130, 6) | Instance:0
Site 29 | (76, 132, 10) -> (77, 132, 14) | Instance:3104
Site 30 | (76, 132, 14) -> (75, 129, 0) | Instance:0
Site 31 | (75, 131, 2) -> (74, 130, 6) | Instance:0
Site 32 | (75, 131, 4) -> (75, 129, 2) | Instance:0
Site 33 | (74, 130, 6) -> (76, 132, 14) | Instance:0
Site 34 | (74, 130, 14) -> (77, 129, 0) | Instance:0
